efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00089243,9,m4a,audio,876065,0.84,https://www.justice.gov/epstein/files/DataSet%209/EFTA00089243.pdf,,yes,100,56.2,,Audio recording (100 words transcribed); 56s
EFTA00090492,9,m4a,audio,413631,0.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090492.pdf,,yes,91,46.4,,Audio recording (91 words transcribed); 46s
EFTA00093515,9,m4a,audio,1390882,1.33,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093515.pdf,,yes,205,89.0,,Audio recording (205 words transcribed); 1.5min
EFTA00093695,9,mp4,video,5712380,5.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093695.pdf,,yes,73,72.4,,Video with speech (73 words transcribed); 1.2min
EFTA00093696,9,mov,video,8215801,7.84,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093696.pdf,,yes,133,78.0,,Video with speech (133 words transcribed); 1.3min
EFTA00093697,9,m4v,video,2595610,2.48,https://www.justice.gov/epstein/files/DataSet%209/EFTA00093697.pdf,,yes,269,85.7,,Video with speech (269 words transcribed); 1.4min
EFTA00096469,9,m4a,audio,575012,0.55,https://www.justice.gov/epstein/files/DataSet%209/EFTA00096469.pdf,,yes,86,36.1,,Audio recording (86 words transcribed); 36s
EFTA00099787,9,mp4,video,5588068,5.33,https://www.justice.gov/epstein/files/DataSet%209/EFTA00099787.pdf,,yes,0,18.9,,Video (no speech detected); 19s
EFTA00099789,9,mp4,video,5434816,5.18,https://www.justice.gov/epstein/files/DataSet%209/EFTA00099789.pdf,,yes,0,21.2,,Video (no speech detected); 21s
EFTA00102122,9,mov,video,3114941,2.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102122.pdf,,yes,65,29.5,,Video with speech (65 words transcribed); 30s
EFTA00102123,9,mov,video,4519899,4.31,https://www.justice.gov/epstein/files/DataSet%209/EFTA00102123.pdf,,yes,83,42.4,,Video with speech (83 words transcribed); 42s
EFTA00104842,9,m4a,audio,493449,0.47,https://www.justice.gov/epstein/files/DataSet%209/EFTA00104842.pdf,,yes,82,34.2,,Audio recording (82 words transcribed); 34s
EFTA00108920,9,mp4,video,22118971,21.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108920.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00108921,9,mp4,video,23029305,21.96,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108921.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00108922,9,mp4,video,23204992,22.13,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108922.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108923,9,mp4,video,21585118,20.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108923.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00108924,9,mp4,video,20784115,19.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108924.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00108925,9,mp4,video,22427626,21.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108925.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108926,9,mp4,video,21093374,20.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108926.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108927,9,mp4,video,22101213,21.08,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108927.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00108928,9,mp4,video,23119346,22.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108928.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108929,9,mp4,video,22308810,21.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108929.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00108930,9,mp4,video,24715647,23.57,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108930.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108931,9,mp4,video,24523204,23.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108931.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00108932,9,mp4,video,24180887,23.06,https://www.justice.gov/epstein/files/DataSet%209/EFTA00108932.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00123080,9,mov,video,1454900418,1387.5,https://www.justice.gov/epstein/files/DataSet%209/EFTA00123080.pdf,,yes,159,677.6,,Video with speech (159 words transcribed); 11.3min
EFTA00123083,9,mov,video,148788279,141.9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00123083.pdf,,yes,72,69.2,,Video with speech (72 words transcribed); 1.2min
EFTA00128448,9,mp4,video,14458832,13.79,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128448.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128449,9,mp4,video,14505249,13.83,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128449.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128450,9,mp4,video,14888745,14.2,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128450.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128451,9,mp4,video,14478649,13.81,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128451.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128452,9,mp4,video,16202183,15.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128452.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128453,9,mp4,video,16167316,15.42,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128453.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128454,9,mp4,video,15753740,15.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128454.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128455,9,mp4,video,16980421,16.19,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128455.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128456,9,mp4,video,15520286,14.8,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128456.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128457,9,mp4,video,15023895,14.33,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128457.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128458,9,mp4,video,14142051,13.49,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128458.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128459,9,mp4,video,13901175,13.26,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128459.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128460,9,mp4,video,16011703,15.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128460.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128461,9,mp4,video,16394093,15.63,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128461.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128462,9,mp4,video,15866550,15.13,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128462.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128463,9,mp4,video,16141107,15.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128463.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128464,9,mp4,video,15906302,15.17,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128464.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128465,9,mp4,video,15636850,14.91,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128465.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128466,9,mp4,video,15550801,14.83,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128466.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128467,9,mp4,video,15667752,14.94,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128467.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128468,9,mp4,video,16506905,15.74,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128468.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128469,9,mp4,video,16278925,15.52,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128469.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128470,9,mp4,video,16395675,15.64,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128470.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128471,9,mp4,video,15751244,15.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128471.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128472,9,mp4,video,13147892,12.54,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128472.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128473,9,mp4,video,13397322,12.78,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128473.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128474,9,mp4,video,13916625,13.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128474.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128475,9,mp4,video,14233905,13.57,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128475.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128476,9,mp4,video,14423497,13.76,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128476.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128477,9,mp4,video,14363067,13.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128477.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128478,9,mp4,video,16019815,15.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128478.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128479,9,mp4,video,15934832,15.2,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128479.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128480,9,mp4,video,15413202,14.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128480.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128481,9,mp4,video,15267940,14.56,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128481.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128482,9,mp4,video,15870589,15.14,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128482.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128483,9,mp4,video,15959509,15.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128483.pdf,,yes,0,3589.5,,Video (no speech detected); 59.8min
EFTA00128484,9,mp4,video,15627439,14.9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128484.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128485,9,mp4,video,15474370,14.76,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128485.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128486,9,mp4,video,14757264,14.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128486.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128487,9,mp4,video,15057762,14.36,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128487.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128488,9,mp4,video,15845229,15.11,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128488.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128489,9,mp4,video,15884050,15.15,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128489.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128490,9,mp4,video,16170167,15.42,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128490.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128491,9,mp4,video,15418597,14.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128491.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128492,9,mp4,video,15817825,15.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128492.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128493,9,mp4,video,14245195,13.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128493.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128494,9,mp4,video,13982296,13.33,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128494.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128495,9,mp4,video,13766461,13.13,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128495.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128496,9,mp4,video,13479395,12.85,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128496.pdf,,yes,0,3588.8,,Video (no speech detected); 59.8min
EFTA00128497,9,mp4,video,15521793,14.8,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128497.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128498,9,mp4,video,15958574,15.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128498.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128499,9,mp4,video,15813697,15.08,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128499.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128500,9,mp4,video,16008485,15.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128500.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128501,9,mp4,video,15255360,14.55,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128501.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128502,9,mp4,video,16041864,15.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128502.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128503,9,mp4,video,15448077,14.73,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128503.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128504,9,mp4,video,15589731,14.87,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128504.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00128505,9,mp4,video,15562517,14.84,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128505.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128506,9,mp4,video,14306975,13.64,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128506.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128507,9,mp4,video,13531876,12.91,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128507.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128508,9,mp4,video,13895101,13.25,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128508.pdf,,yes,0,3592.0,,Video (no speech detected); 59.9min
EFTA00128509,9,mp4,video,13944313,13.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128509.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128510,9,mp4,video,13572473,12.94,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128510.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128511,9,mp4,video,16351109,15.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128511.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128512,9,mp4,video,14904709,14.21,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128512.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128513,9,mp4,video,14781998,14.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128513.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128514,9,mp4,video,15295640,14.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128514.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128515,9,mp4,video,15434589,14.72,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128515.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128516,9,mp4,video,15198655,14.49,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128516.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128517,9,mp4,video,15357175,14.65,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128517.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128518,9,mp4,video,15582607,14.86,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128518.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128519,9,mp4,video,15971944,15.23,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128519.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128520,9,mp4,video,16040227,15.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128520.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128521,9,mp4,video,20044992,19.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128521.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128522,9,mp4,video,15744755,15.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128522.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128523,9,mp4,video,15587786,14.87,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128523.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128524,9,mp4,video,15544496,14.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128524.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128525,9,mp4,video,15453650,14.74,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128525.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128526,9,mp4,video,14982277,14.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128526.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128527,9,mp4,video,15743479,15.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128527.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128528,9,mp4,video,15306918,14.6,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128528.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128529,9,mp4,video,14752037,14.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128529.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128530,9,mp4,video,14507268,13.84,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128530.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128531,9,mp4,video,15865169,15.13,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128531.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128532,9,mp4,video,15836625,15.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128532.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128533,9,mp4,video,14833102,14.15,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128533.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128534,9,mp4,video,14946486,14.25,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128534.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128535,9,mp4,video,15297219,14.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128535.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128536,9,mp4,video,14491401,13.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128536.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128537,9,mp4,video,14487843,13.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128537.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128538,9,mp4,video,14734208,14.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128538.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128539,9,mp4,video,15294424,14.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128539.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00128540,9,mp4,video,15414245,14.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128540.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128541,9,mp4,video,13377144,12.76,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128541.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128542,9,mp4,video,13439095,12.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128542.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128543,9,mp4,video,13623739,12.99,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128543.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128544,9,mp4,video,14333074,13.67,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128544.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128545,9,mp4,video,15473479,14.76,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128545.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128546,9,mp4,video,14860729,14.17,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128546.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128547,9,mp4,video,13859302,13.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128547.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128548,9,mp4,video,13956011,13.31,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128548.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128549,9,mp4,video,13978645,13.33,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128549.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128550,9,mp4,video,15525827,14.81,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128550.pdf,,yes,0,3578.8,,Video (no speech detected); 59.6min
EFTA00128551,9,mp4,video,16269709,15.52,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128551.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128552,9,mp4,video,13501602,12.88,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128552.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128553,9,mp4,video,14296850,13.63,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128553.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128554,9,mp4,video,16495624,15.73,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128554.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128555,9,mp4,video,15879287,15.14,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128555.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128556,9,mp4,video,15300167,14.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128556.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128557,9,mp4,video,16032137,15.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128557.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128558,9,mp4,video,15998775,15.26,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128558.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128559,9,mp4,video,15852926,15.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128559.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00128560,9,mp4,video,15366436,14.65,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128560.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128561,9,mp4,video,16081211,15.34,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128561.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128562,9,mp4,video,14581832,13.91,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128562.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128563,9,mp4,video,15518591,14.8,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128563.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00128564,9,mp4,video,15398694,14.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128564.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128565,9,mp4,video,15405151,14.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128565.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128566,9,mp4,video,14375013,13.71,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128566.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128567,9,mp4,video,13724396,13.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128567.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128568,9,mp4,video,14083370,13.43,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128568.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128569,9,mp4,video,14205241,13.55,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128569.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128570,9,mp4,video,13672349,13.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128570.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128571,9,mp4,video,14239174,13.58,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128571.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128572,9,mp4,video,15148252,14.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128572.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128573,9,mp4,video,15617928,14.89,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128573.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128574,9,mp4,video,15830918,15.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128574.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128575,9,mp4,video,15724356,15.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128575.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128576,9,mp4,video,15624627,14.9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128576.pdf,,yes,0,3586.8,,Video (no speech detected); 59.8min
EFTA00128577,9,mp4,video,15955946,15.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128577.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00128578,9,mp4,video,15259662,14.55,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128578.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128579,9,mp4,video,19054185,18.17,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128579.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128580,9,mp4,video,15554891,14.83,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128580.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00128581,9,mp4,video,15240387,14.53,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128581.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
