efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00279633,9,avi,video,30208,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279633.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279634,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279634.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279635,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279635.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279636,9,avi,video,28672,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279636.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279637,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279637.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279638,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279638.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279639,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279639.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279640,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279640.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279641,9,avi,video,41472,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279641.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279642,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279642.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279643,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279643.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279644,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279644.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279645,9,avi,video,29184,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279645.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279646,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279646.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279647,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279647.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279648,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279648.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279649,9,avi,video,22016,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279649.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279650,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279650.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279651,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279651.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279652,9,avi,video,9216,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279652.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279653,9,avi,video,20992,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279653.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279654,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279654.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279655,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279655.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279656,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279656.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279657,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279657.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279658,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279658.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279659,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279659.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279660,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279660.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279661,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279661.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279662,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279662.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279663,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279663.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279664,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279664.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279665,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279665.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279666,9,avi,video,32256,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279666.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279667,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279667.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279668,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279668.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279669,9,avi,video,31744,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279669.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279670,9,avi,video,31744,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279670.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279671,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279671.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279672,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279672.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279673,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279673.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279674,9,avi,video,30208,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279674.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279675,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279675.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279676,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279676.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279677,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279677.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279678,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279678.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279679,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279679.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279680,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279680.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279681,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279681.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279682,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279682.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279683,9,avi,video,31232,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279683.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279684,9,avi,video,32768,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279684.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279685,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279685.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279686,9,avi,video,32768,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279686.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279687,9,avi,video,37888,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279687.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279688,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279688.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279689,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279689.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279690,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279690.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279691,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279691.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279692,9,avi,video,79360,0.08,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279692.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279693,9,avi,video,12800,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279693.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279694,9,avi,video,12288,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279694.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279695,9,avi,video,13824,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279695.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279696,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279696.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279697,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279697.pdf,True,yes,0,0.3,,Video (no speech detected); 0s
EFTA00279698,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279698.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279699,9,avi,video,123392,0.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279699.pdf,False,,,0.2,320x240,Silent surveillance video; 320x240; 0s
EFTA00279700,9,avi,video,286720,0.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279700.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279701,9,avi,video,102400,0.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279701.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279702,9,avi,video,24064,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279702.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279703,9,avi,video,23552,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279703.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279704,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279704.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279705,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279705.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279706,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279706.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279707,9,avi,video,22016,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279707.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279708,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279708.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279709,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279709.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279710,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279710.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279711,9,avi,video,21504,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279711.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279712,9,avi,video,36352,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279712.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279713,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279713.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279714,9,avi,video,54272,0.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279714.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279715,9,avi,video,40448,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279715.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279716,9,avi,video,20992,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279716.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279717,9,avi,video,20480,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279717.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279718,9,avi,video,57344,0.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279718.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279719,9,avi,video,21504,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279719.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279720,9,avi,video,38912,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279720.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279721,9,avi,video,20992,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279721.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279722,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279722.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279723,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279723.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279724,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279724.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279725,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279725.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279726,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279726.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279727,9,avi,video,12288,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279727.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279728,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279728.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279729,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279729.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279730,9,avi,video,13824,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279730.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279731,9,avi,video,13312,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279731.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279732,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279732.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279733,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279733.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279734,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279734.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279735,9,avi,video,29696,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279735.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279736,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279736.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279737,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279737.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279738,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279738.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279739,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279739.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279740,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279740.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279741,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279741.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279742,9,avi,video,12288,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279742.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279743,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279743.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279744,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279744.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279745,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279745.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279746,9,avi,video,31744,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279746.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279747,9,avi,video,29184,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279747.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279748,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279748.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279749,9,avi,video,179200,0.17,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279749.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
