EFTA00155490,9,m4a,audio,1343902,1.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155490.pdf,True,yes,188,87.7,,Audio recording (188 words transcribed); 1.5min
EFTA00155551,9,m4a,audio,62229,0.06,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155551.pdf,True,yes,4,7.5,,Audio recording (4 words transcribed); 8s
EFTA00155552,9,wav,audio,190344,0.18,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155552.pdf,True,yes,116,46.9,,Audio recording (116 words transcribed); 47s
EFTA00155553,9,wav,audio,206565,0.2,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155553.pdf,True,yes,128,50.9,,Audio recording (128 words transcribed); 51s
EFTA00155554,9,wav,audio,225707,0.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155554.pdf,True,yes,94,55.6,,Audio recording (94 words transcribed); 56s
EFTA00157542,9,m4a,audio,3989122,3.8,https://www.justice.gov/epstein/files/DataSet%209/EFTA00157542.pdf,True,yes,427,246.6,,Audio recording (427 words transcribed); 4.1min
EFTA00159164,9,m4a,audio,1015001,0.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00159164.pdf,True,yes,122,66.6,,Audio recording (122 words transcribed); 1.1min
EFTA00164286,9,wav,audio,1544513,1.47,https://www.justice.gov/epstein/files/DataSet%209/EFTA00164286.pdf,True,yes,2374,950.4,,Audio recording (2374 words transcribed); 15.8min
EFTA00164287,9,wav,audio,1518188,1.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00164287.pdf,True,yes,2550,934.2,,Audio recording (2550 words transcribed); 15.6min
EFTA00164288,9,wav,audio,788238,0.75,https://www.justice.gov/epstein/files/DataSet%209/EFTA00164288.pdf,True,yes,1445,485.0,,Audio recording (1445 words transcribed); 8.1min
EFTA00164926,9,mp4,video,4799486,4.58,https://www.justice.gov/epstein/files/DataSet%209/EFTA00164926.pdf,False,,,18.4,352x240,Silent surveillance video; 352x240; 18s
EFTA00165150,9,m4v,video,3449028,3.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00165150.pdf,True,yes,158,88.5,224x480,Video with speech (158 words transcribed); 224x480; 1.5min
EFTA00170247,9,vob,video,64276480,61.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00170247.pdf,False,,,15.0,720x480,Silent surveillance video; 720x480; 15s
EFTA00170248,9,vob,video,1073709056,1023.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00170248.pdf,True,yes,1227,1074.6,720x480,Video with speech (1227 words transcribed); 720x480; 17.9min
EFTA00170249,9,vob,video,1073709056,1023.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00170249.pdf,True,yes,0,1074.6,720x480,Video (no speech detected); 720x480; 17.9min
EFTA00170250,9,vob,video,1073709056,1023.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00170250.pdf,True,yes,0,1074.8,720x480,Video (no speech detected); 720x480; 17.9min
EFTA00179442,9,m4a,audio,1349569,1.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00179442.pdf,True,yes,100,83.5,,Audio recording (100 words transcribed); 1.4min
EFTA00179443,9,m4a,audio,1151808,1.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00179443.pdf,True,yes,129,71.3,,Audio recording (129 words transcribed); 1.2min
EFTA00179444,9,m4a,audio,1604478,1.53,https://www.justice.gov/epstein/files/DataSet%209/EFTA00179444.pdf,True,yes,33,99.6,,Audio recording (33 words transcribed); 1.7min
EFTA00179445,9,m4a,audio,1574750,1.5,https://www.justice.gov/epstein/files/DataSet%209/EFTA00179445.pdf,True,yes,30,97.3,,Audio recording (30 words transcribed); 1.6min
EFTA00179446,9,m4v,video,135747655,129.46,https://www.justice.gov/epstein/files/DataSet%209/EFTA00179446.pdf,True,yes,6067,5018.4,352x480,Video with speech (6067 words transcribed); 352x480; 1.4h
EFTA00182656,9,m4v,video,321875085,306.96,https://www.justice.gov/epstein/files/DataSet%209/EFTA00182656.pdf,True,,,5409.9,720x480,Silent surveillance video; 720x480; 1.5h
EFTA00182657,9,m4v,video,363591744,346.75,https://www.justice.gov/epstein/files/DataSet%209/EFTA00182657.pdf,True,,,6912.1,704x480,Silent surveillance video; 704x480; 1.9h
EFTA00184097,9,m4v,video,2663874,2.54,https://www.justice.gov/epstein/files/DataSet%209/EFTA00184097.pdf,True,yes,0,136.7,1920x1080,Video (no speech detected); 1920x1080; 2.3min
EFTA00184098,9,m4v,video,3293053,3.14,https://www.justice.gov/epstein/files/DataSet%209/EFTA00184098.pdf,True,yes,38,168.1,1920x1080,Video with speech (38 words transcribed); 1920x1080; 2.8min
EFTA00221035,9,m4a,audio,4925544,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221035.pdf,True,yes,599,300.5,,Audio recording (599 words transcribed); 5.0min
EFTA00221036,9,m4a,audio,4920756,4.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221036.pdf,True,yes,570,300.5,,Audio recording (570 words transcribed); 5.0min
EFTA00221037,9,m4a,audio,4920906,4.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221037.pdf,True,yes,604,300.5,,Audio recording (604 words transcribed); 5.0min
EFTA00221038,9,m4a,audio,4926229,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221038.pdf,True,yes,637,300.5,,Audio recording (637 words transcribed); 5.0min
EFTA00221039,9,m4a,audio,4925731,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221039.pdf,True,yes,579,300.5,,Audio recording (579 words transcribed); 5.0min
EFTA00221040,9,m4a,audio,4934630,4.71,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221040.pdf,True,yes,532,300.5,,Audio recording (532 words transcribed); 5.0min
EFTA00221041,9,m4a,audio,4931178,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221041.pdf,True,yes,556,300.5,,Audio recording (556 words transcribed); 5.0min
EFTA00221042,9,m4a,audio,4922857,4.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221042.pdf,True,yes,638,300.5,,Audio recording (638 words transcribed); 5.0min
EFTA00221043,9,m4a,audio,4932822,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221043.pdf,True,yes,544,300.5,,Audio recording (544 words transcribed); 5.0min
EFTA00221044,9,m4a,audio,4911908,4.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221044.pdf,True,yes,632,300.5,,Audio recording (632 words transcribed); 5.0min
